hypoth(1, [effect_down(s33,s26), (true)], 22577).
hypoth(1, [effect_down(s2,s26), (true)], 22560).
hypoth(1, [effect_down(s1,s26), (true)], 22168).
hypoth(1, [effect_down(s35,s26), (true)], 22298).
hypoth(1, [effect_down(s7,s26), (true)], 22508).
hypoth(1, [effect_down(s23,s26), (true)], 22468).
hypoth(1, [effect_down(s19,s26), (true)], 22489).
hypoth(1, [effect_down(s18,s26), (true)], 22629).
hypoth(1, [effect_down(s5,s26), (true)], 22520).
hypoth(1, [effect_down(s34,s26), (true)], 22190).
hypoth(1, [effect_down(s12,s26), (true)], 22520).
hypoth(1, [effect_down(s17,s26), (true)], 22352).
hypoth(1, [effect_down(s22,s26), (true)], 22615).
hypoth(1, [effect_down(s29,s26), (true)], 22298).
hypoth(1, [effect_up(s26,s32), (true)], 22638).
hypoth(1, [effect_up(s2,s32), (true)], 22566).
hypoth(1, [effect_up(s38,s32), (true)], 22409).
hypoth(1, [effect_up(s1,s32), (true)], 22574).
hypoth(1, [effect_up(s28,s32), (true)], 22602).
hypoth(1, [effect_up(s15,s32), (true)], 22650).
hypoth(1, [effect_up(s37,s32), (true)], 22491).
hypoth(1, [effect_up(s7,s32), (true)], 22633).
hypoth(1, [effect_up(s24,s32), (true)], 22659).
hypoth(1, [effect_up(s6,s32), (true)], 22557).
hypoth(1, [effect_up(s9,s32), (true)], 22638).
hypoth(1, [effect_up(s11,s32), (true)], 22645).
hypoth(1, [effect_up(s21,s32), (true)], 22600).
hypoth(1, [effect_up(s30,s32), (true)], 22585).
hypoth(1, [effect_up(s5,s32), (true)], 22635).
hypoth(1, [effect_up(s20,s32), (true)], 22599).
hypoth(1, [effect_up(s17,s32), (true)], 22632).
hypoth(1, [effect_up(s29,s32), (true)], 22647).
hypoth(1, [effect_down(s26,s33), (true)], 22433).
hypoth(1, [effect_down(s28,s33), (true)], 22357).
hypoth(1, [effect_down(s16,s33), (true)], 22352).
hypoth(1, [effect_down(s4,s33), (true)], 22429).
hypoth(1, [effect_down(s15,s33), (true)], 22352).
hypoth(1, [effect_down(s19,s33), (true)], 22426).
hypoth(1, [effect_down(s11,s33), (true)], 22419).
hypoth(1, [effect_down(s21,s33), (true)], 22386).
hypoth(1, [effect_down(s18,s33), (true)], 22451).
hypoth(1, [effect_down(s26,s2), (true)], 22081).
hypoth(1, [effect_down(s33,s2), (true)], 22133).
hypoth(1, [effect_down(s15,s2), (true)], 22166).
hypoth(1, [effect_down(s23,s2), (true)], 22201).
hypoth(1, [effect_down(s18,s2), (true)], 22154).
hypoth(1, [effect_down(s36,s2), (true)], 22233).
hypoth(1, [effect_down(s29,s2), (true)], 22144).
hypoth(1, [effect_down(s13,s2), (true)], 22271).
hypoth(1, [effect_up(s14,s38), (true)], 22057).
hypoth(1, [effect_up(s28,s38), (true)], 22079).
hypoth(1, [effect_up(s24,s38), (true)], 22134).
hypoth(1, [effect_up(s9,s38), (true)], 22116).
hypoth(1, [effect_up(s11,s38), (true)], 21926).
hypoth(1, [effect_up(s10,s38), (true)], 21992).
